scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
15041500,1HK1147851BSW,839,No Discount,100,No Discount,100,No Discount,100,2,1,1,1,1,1,1,0,0,0,0,0,0,2025-04-15
15041501,1HK1164033BBLC,879,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,0,0,0,0,0,0,1,0,2025-04-15
15041502,1HK1147810WTLT,1199,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,2,0,2025-04-15
15041503,1HK1155113FSTS,1349,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,0,0,0,0,0,0,3,0,2025-04-15
15041504,1HK1147810BKFS,1199,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,2,0,0,0,0,0,4,0,2025-04-15
15041505,1HK1155151SZQ,1599,10% Off,90,No Discount,100,No Discount,100,2,1,2,2,1,2,2,0,0,0,0,5,0,2025-04-15
15041506,1HK1141570ORZ,999,No Discount,100,No Discount,100,No Discount,100,1,1,2,2,2,2,1,2,0,1,0,6,0,2025-04-15
15041507,1HK1155196OKS,1899,10% Off,90,No Discount,100,No Discount,100,2,2,2,1,1,1,1,0,0,0,0,7,0,2025-04-15
15041508,1HK1147811OMN,1299,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,8,0,2025-04-15
15041509,1HK1155350BLTR,1499,10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,1,2,2,2,2,9,0,2025-04-15
15041510,1HK1134532STLLT,899,10% Off,90,No Discount,100,No Discount,100,0,2,0,2,0,2,0,1,0,1,0,10,0,2025-04-15
15041511,1HK1155370BWHT,1199,10% Off,90,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,11,0,2025-04-15
15041512,1HK1162012WWH,1499,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,2,0,0,0,0,12,0,2025-04-15
15041513,1HK1162850SSTST,1299,No Discount,100,No Discount,100,No Discount,100,0,1,1,1,1,1,1,1,1,1,0,13,0,2025-04-15
15041514,1HK1133958FDEGG,1499,10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,14,0,2025-04-15
15041515,1HK1155350SHK,1499,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,2,15,0,2025-04-15
15041516,1HK1147952BBLC,1699,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,1,2,1,1,1,0,16,0,2025-04-15
15041517,1HK1164033WWH,879,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,1,0,0,0,0,17,0,2025-04-15
15041518,1HK1123112WHWH,1199,10% Off,90,No Discount,100,No Discount,100,0,0,2,1,2,2,2,2,0,1,1,18,0,2025-04-15
15041519,1HK1127952WWH,839,No Discount,100,No Discount,100,No Discount,100,2,2,2,0,2,2,2,1,0,0,0,19,0,2025-04-15
15041520,1HK1162031VCH,1199,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,20,0,2025-04-15
15041521,1HK1162031WWH,1199,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,21,0,2025-04-15
15041522,1HK1127952SLRL,1119,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,22,0,2025-04-15
15041523,1HK1127896FCK,1039,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,1,1,0,0,0,0,0,23,0,2025-04-15
15041524,1HK1142830FBBLC,1279,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,24,0,2025-04-15
15041525,1MLJ85950,239,No Discount,100,No Discount,100,No Discount,100,1,2,1,1,1,1,1,1,0,0,0,25,0,2025-04-15
15041526,108IF7005,539,No Discount,100,No Discount,100,No Discount,100,2,1,1,2,2,2,0,0,0,0,0,26,0,2025-04-15
15041527,108IE3699,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,1,1,1,27,0,2025-04-15
15041528,108ID8845,999,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,28,0,2025-04-15
15041529,108IE1435,289,No Discount,100,No Discount,100,No Discount,100,2,0,2,0,2,0,1,0,1,0,1,29,0,2025-04-15
15041530,108IE8800,418,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,30,0,2025-04-15
15041531,108IG1273,299,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,2,0,2,0,2,0,2,0,2,31,0,2025-04-15
15041532,108BB5476,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,32,0,2025-04-15
15041533,108B75806,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,33,0,2025-04-15
15041534,108BB5480,639,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,2,1,2,34,0,2025-04-15
15041535,108EG6517,259,VIP 10% Off,90,No Discount,100,No Discount,100,1,0,1,0,2,0,2,0,2,0,2,35,0,2025-04-15
15041536,108GZ5891,299,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,1,0,2,0,1,0,1,0,1,36,0,2025-04-15
15041537,108HQ4204,1099,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,2,1,1,1,0,0,0,0,0,37,0,2025-04-15
15041538,108HQ8708,599,No Discount,100,No Discount,100,No Discount,100,1,1,1,2,1,1,0,2,2,2,2,38,0,2025-04-15
15041539,108HP5788,419,No Discount,100,No Discount,100,No Discount,100,0,1,1,1,1,1,0,0,0,0,0,39,0,2025-04-15
15041540,108HQ4206,1099,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,2,2,0,0,0,0,0,40,0,2025-04-15
15041541,108ID9843,279,No Discount,100,No Discount,100,No Discount,100,1,1,1,1,1,1,1,1,1,1,0,41,0,2025-04-15
15041542,108H06125,449,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,42,0,2025-04-15
15041543,108HQ4670,279,No Discount,100,No Discount,100,No Discount,100,2,0,2,0,2,0,2,0,2,0,1,43,0,2025-04-15
15041544,108IE7052,559,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,2,0,2,0,0,0,0,0,0,44,0,2025-04-15
15041545,108HQ8752,419,No Discount,100,No Discount,100,No Discount,100,0,0,2,2,2,2,2,2,2,1,1,45,0,2025-04-15
15041546,108IE3403,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,46,0,2025-04-15
15041547,108IF8064,399,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,47,0,2025-04-15
15041548,10K31007904,499,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,48,0,2025-04-15
15041549,10K31015201,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,49,0,2025-04-15
15041550,10K31015206,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,0,0,50,0,2025-04-15
15041551,10K31069403,389,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,1,1,2,2,2,2,2,2,2,2,51,0,2025-04-15
15041552,10K31069405,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,0,0,52,0,2025-04-15
15041553,10K36962127,209,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,53,0,2025-04-15
15041554,10K36962129,209,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,54,0,2025-04-15
15041555,10K36962130,249,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,55,0,2025-04-15
15041556,10K36962131,249,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,56,0,2025-04-15
15041557,10K37112854,299,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,1,0,0,2,0,0,0,0,0,57,0,2025-04-15
15041558,10K37260502,399,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,0,0,2,0,0,0,0,2,2,58,0,2025-04-15
15041559,10K37704827,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,1,2,2,2,2,2,59,0,2025-04-15
15041560,10K37774901,999,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,1,2,0,0,0,0,0,0,0,0,60,0,2025-04-15
15041561,10K37806823,419,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,61,0,2025-04-15
15041562,10K37806824,419,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,62,0,2025-04-15
15041563,10K37829114,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,2,1,1,1,1,1,1,1,0,0,63,0,2025-04-15
15041564,10K37877618,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,1,2,2,2,64,0,2025-04-15
15041565,10K37944306,389,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,0,1,2,2,0,0,0,0,2,65,0,2025-04-15
15041566,10K38302619,399,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,0,0,0,0,0,0,0,0,66,0,2025-04-15
15041567,10K38302603,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,0,0,0,0,0,0,0,0,67,0,2025-04-15
15041568,10K38311518,279,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,1,1,2,0,0,0,0,0,0,0,68,0,2025-04-15
15041569,10K38566902,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,1,2,2,2,2,2,2,2,2,2,69,0,2025-04-15
15041570,108JS1193,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,1,1,0,70,0,2025-04-15
15041571,10K37767201,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,71,0,2025-04-15
15041572,10K31093101,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,0,0,0,0,0,72,0,2025-04-15
15041573,10K30998304,299,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,73,0,2025-04-15
15041574,10K30990201,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,2,2,2,2,2,2,2,2,2,74,0,2025-04-15
15041575,108JR2731,699,No Discount,100,No Discount,100,No Discount,100,2,1,2,2,1,2,2,1,1,1,2,75,0,2025-04-15
15041576,10K10768903,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,76,0,2025-04-15
15041577,10K10793703,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,77,0,2025-04-15
15041578,10K10793903,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,78,0,2025-04-15
15041579,10K31019601,1099,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,79,0,2025-04-15
15041580,108JH6378,479,No Discount,100,No Discount,100,No Discount,100,1,1,1,1,1,1,1,1,1,2,1,80,0,2025-04-15
15041581,108JQ0955,539,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,81,0,2025-04-15
15041582,108JR5859,699,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,1,1,1,1,1,1,1,82,0,2025-04-15
15041583,108IH0856,249,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,83,0,2025-04-15
15041584,108JI0836,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,84,0,2025-04-15
15041585,108JI2714,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,2,2,2,2,0,0,0,0,0,85,0,2025-04-15
15041586,108JQ0176,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,86,0,2025-04-15
15041587,108JQ2554,799,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,87,0,2025-04-15
15041588,108JQ5976,499,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,1,1,1,1,1,1,1,88,0,2025-04-15
15041589,108JR1163,1699,No Discount,100,No Discount,100,No Discount,100,2,1,1,2,1,1,1,1,1,0,0,89,0,2025-04-15
15041590,108IH7799,1199,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,90,0,2025-04-15
15041591,108JH6959,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,91,0,2025-04-15
15041592,108JH6962,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,92,0,2025-04-15
15041593,108JH7219,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,93,0,2025-04-15
15041594,108JH7428,689,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,94,0,2025-04-15
15041595,108JQ7439,639,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,95,0,2025-04-15
15041596,10K31008902,999,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,1,1,1,0,0,0,96,0,2025-04-15
15041597,10K31008901,999,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,1,1,1,0,0,0,97,0,2025-04-15
15041598,10K37953807,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,1,1,1,1,1,1,1,1,1,1,98,0,2025-04-15
15041599,10K37944007,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,1,2,1,2,1,1,1,1,1,99,0,2025-04-15
150415100,10K30839502,479,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,100,0,2025-04-15
150415101,10K31090101,690,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,2,2,2,101,0,2025-04-15
150415102,10K19225702,299,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,1,1,2,2,2,1,2,1,2,2,102,0,2025-04-15
150415103,10K30966803,399,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,1,1,1,1,1,1,2,2,0,2,103,0,2025-04-15
150415104,10K30966808,399,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,0,0,104,0,2025-04-15
150415105,10K31007904,499,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,105,0,2025-04-15
150415106,10K31015201,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,106,0,2025-04-15
150415107,10K31015206,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,0,0,107,0,2025-04-15
150415108,10K31069403,389,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,1,1,2,2,2,2,2,2,2,2,108,0,2025-04-15
150415109,10K31069405,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,1,0,0,109,0,2025-04-15
150415110,10K36962127,209,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,110,0,2025-04-15
150415111,10K36962129,209,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,111,0,2025-04-15
150415112,10K36962130,249,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,112,0,2025-04-15
150415113,10K36962131,249,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,113,0,2025-04-15
150415114,10K37112854,299,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,1,0,0,2,0,0,0,0,0,114,0,2025-04-15
150415115,10K37260502,399,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,0,0,2,0,0,0,0,2,2,115,0,2025-04-15
150415116,10K37704827,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,1,2,2,2,2,2,116,0,2025-04-15
150415117,10K37774901,999,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,1,2,0,0,0,0,0,0,0,0,117,0,2025-04-15
150415118,10K37806823,419,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,118,0,2025-04-15
150415119,10K30808402,479,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,119,0,2025-04-15
150415120,10K37806824,419,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,120,0,2025-04-15
150415121,10K37829114,359,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,2,1,1,1,1,1,1,1,0,0,121,0,2025-04-15
150415122,10K37877618,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,1,2,2,2,122,0,2025-04-15
150415123,10K37944306,389,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,0,1,2,2,0,0,0,0,2,123,0,2025-04-15
150415124,10K38302619,399,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,0,0,0,0,0,0,0,0,124,0,2025-04-15
150415125,10K38302603,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,0,0,0,0,0,0,0,0,125,0,2025-04-15
150415126,10K38311518,279,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,1,1,2,0,0,0,0,0,0,0,126,0,2025-04-15
150415127,10K38566902,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,1,2,2,2,2,2,2,2,2,2,127,0,2025-04-15
150415128,108JS1193,699,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,1,1,1,0,128,0,2025-04-15
150415129,10K37767201,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,0,0,0,0,0,0,0,129,0,2025-04-15
150415130,10K31093101,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,0,0,0,0,0,130,0,2025-04-15
150415131,10K30998304,299,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,131,0,2025-04-15
150415132,10K30990201,329,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,1,1,2,2,2,2,2,2,2,2,2,132,0,2025-04-15
150415133,108JR2731,699,No Discount,100,No Discount,100,No Discount,100,2,1,2,2,1,2,2,1,1,1,2,133,0,2025-04-15
150415134,10K10768903,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,134,0,2025-04-15
150415135,10K10793703,489,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,135,0,2025-04-15
150415136,10K10793903,349,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,0,0,1,2,2,2,2,2,2,2,2,136,0,2025-04-15
150415137,10K31019601,1099,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,137,0,2025-04-15
150415138,108JH6378,479,No Discount,100,No Discount,100,No Discount,100,1,1,1,1,1,1,1,1,1,2,1,138,0,2025-04-15
150415139,108JQ0955,539,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,139,0,2025-04-15
150415140,108JR5859,699,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,1,1,1,1,1,1,1,140,0,2025-04-15
150415141,108IH0856,249,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,141,0,2025-04-15
150415142,108JI0836,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,142,0,2025-04-15
150415143,108JI2714,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,1,2,2,2,2,0,0,0,0,0,143,0,2025-04-15
150415144,108JQ0176,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,2,144,0,2025-04-15
150415145,108JQ2554,799,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,145,0,2025-04-15
150415146,108JQ5976,499,No Discount,100,No Discount,100,No Discount,100,2,2,1,1,1,1,1,1,1,1,1,146,0,2025-04-15
150415147,108JR1163,1699,No Discount,100,No Discount,100,No Discount,100,2,1,1,2,1,1,1,1,1,0,0,147,0,2025-04-15
150415148,108IH7799,1199,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,148,0,2025-04-15
150415149,108JH6959,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,149,0,2025-04-15
150415150,108JH6962,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,150,0,2025-04-15
150415151,108JH7219,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,151,0,2025-04-15
150415152,108JH7428,689,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,2,1,1,1,1,1,152,0,2025-04-15
150415153,108JR8028,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,1,1,1,153,0,2025-04-15
150415154,10K31078803,479,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,0,0,0,154,0,2025-04-15
150415155,108JH7299,899,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,155,0,2025-04-15
150415156,108JI3538,899,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,2,1,156,0,2025-04-15
150415157,108JQ7925,799,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,157,0,2025-04-15
150415158,10K37774919,799,Buy 1 Get 15% Off,85,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,0,0,0,0,0,0,0,158,0,2025-04-15
